idx_way;idx_node_OSM;idx_node;lon;lat;tile_x;tile_y;way_type
461705870;2694294760;13179;6,96532;53,085637;8508;5330;primary
184353313;1948198260;13180;6,9653;53,085821;8508;5330;service
223824898;47927230;13181;6,96288;53,09288;8508;5330;tertiary
6368535;47898737;13182;6,971711;53,080875;8509;5330;tertiary
6368239;47899269;13183;6,96721;53,08117;8509;5330;residential
6368417;2893300871;13184;6,972488;53,081174;8509;5330;residential
6368325;47899268;13185;6,965566;53,081205;8509;5330;residential
6368515;9536964903;13186;6,96869;53,081234;8509;5330;tertiary
6368284;47899597;13187;6,968893;53,081345;8509;5330;unclassified
6368281;47899583;13188;6,970909;53,081345;8509;5330;unclassified
6368515;47900279;13189;6,96767;53,08175;8509;5330;tertiary
6368239;47901255;13190;6,965414;53,082123;8509;5330;residential
6368199;47904883;13191;6,965718;53,083956;8509;5330;unclassified
6368538;6095545971;13192;6,96542;53,085218;8509;5330;tertiary
461705871;2694294776;13193;6,965343;53,085303;8509;5330;primary
461705870;2694294771;13194;6,965391;53,085648;8509;5330;primary
184353313;2694294783;13195;6,965366;53,08575;8509;5330;service
6368355;47916556;13196;6,987162;53,088426;8509;5330;unclassified
6368122;47921735;13197;6,98499;53,09049;8509;5330;tertiary
223824898;47923331;13198;6,96646;53,09105;8509;5330;tertiary
783691560;1948198295;13199;6,96583;53,091271;8509;5330;cycleway
6368424;47924706;13200;6,98717;53,091747;8509;5330;unclassified
6367643;47927961;13201;6,976036;53,093352;8509;5330;unclassified
6368586;47928309;13202;6,97669;53,09355;8509;5330;primary
1044662323;9612315614;13203;6,980494;53,093706;8509;5330;service
997225378;9208171530;13204;7,009054;53,080837;8510;5330;service
997225378;9208171528;13205;7,008144;53,081202;8510;5330;service
6366528;9208171526;13206;7,00804;53,081268;8510;5330;unclassified
6368351;47899788;13207;6,994582;53,081372;8510;5330;unclassified
6366528;2513897920;13208;7,008744;53,081739;8510;5330;unclassified
6368355;47917042;13209;6,9876;53,088595;8510;5330;unclassified
6368424;47925535;13210;6,98761;53,092073;8510;5330;unclassified
6367645;47926008;13211;7,000623;53,092251;8510;5330;unclassified
6368122;47925702;13212;6,987395;53,092254;8510;5330;tertiary
6368122;47928547;13213;6,988915;53,093601;8510;5330;tertiary
6367648;47928516;13214;6,992116;53,093612;8510;5330;service
6367649;2893224037;13215;6,98945;53,093702;8510;5330;residential
6367650;47929321;13216;6,988398;53,093903;8510;5330;tertiary
6368418;6588819891;13217;6,99322;53,09399;8510;5330;unclassified
244032766;6467100715;13218;7,006272;53,094013;8510;5330;cycleway
6366608;47899821;13219;7,02442;53,081463;8511;5330;unclassified
184353319;7893649840;13220;7,030987;53,082452;8511;5330;cycleway
6366583;7893649839;13221;7,031154;53,08249;8511;5330;tertiary
6366528;6090788740;13222;7,010498;53,082942;8511;5330;unclassified
184353328;9209606580;13223;7,018173;53,091659;8511;5330;cycleway
6366606;47927931;13224;7,01701;53,09333;8511;5330;tertiary
6366559;47899243;13225;7,047643;53,081208;8512;5330;unclassified
6366583;47899744;13226;7,05196;53,0814;8512;5330;tertiary
103399068;1948198237;13227;7,047959;53,081539;8512;5330;cycleway
6366583;47901885;13228;7,033274;53,082376;8512;5330;tertiary
184353319;9209606768;13229;7,031326;53,082432;8512;5330;cycleway
6366563;9207367803;13230;7,052352;53,092863;8512;5330;unclassified
184563547;1950595091;13231;7,065078;53,080874;8513;5330;cycleway
6366583;47899013;13232;7,0587;53,081;8513;5330;tertiary
1119871233;7893649816;13233;7,065013;53,081106;8513;5330;tertiary
6366583;47899284;13234;7,056233;53,081149;8513;5330;tertiary
103399068;6090793661;13235;7,054947;53,081169;8513;5330;cycleway
802728230;4450834619;13236;7,075137;53,082918;8513;5330;service
306249892;3111016195;13237;7,075181;53,084161;8513;5330;service
6363561;47908487;13238;7,074915;53,085338;8513;5330;service
160466837;1725246853;13239;7,075064;53,086408;8513;5330;unclassified
373601858;3770408427;13240;7,074752;53,087163;8513;5330;service
6363720;47916797;13241;7,075119;53,088474;8513;5330;unclassified
6363556;5574488362;13242;7,075147;53,08959;8513;5330;service
6363555;47928357;13243;7,073104;53,093415;8513;5330;service
6363749;47928610;13244;7,070935;53,093706;8513;5330;tertiary
6363767;47928632;13245;7,071842;53,093753;8513;5330;tertiary
184563562;1950595131;13246;7,071728;53,093768;8513;5330;cycleway
802728227;767771345;13247;7,078397;53,081162;8514;5330;cycleway
6363704;9308834593;13248;7,085112;53,081253;8514;5330;unclassified
802728230;4450834613;13249;7,075303;53,082884;8514;5330;service
6363714;4450834622;13250;7,078903;53,082983;8514;5330;unclassified
306249892;7893649587;13251;7,07522;53,084152;8514;5330;service
6363561;47908809;13252;7,07549;53,08549;8514;5330;service
160466837;47911839;13253;7,07554;53,08676;8514;5330;unclassified
373601858;3770408423;13254;7,075421;53,08689;8514;5330;service
1008897171;9308834613;13255;7,097082;53,087884;8514;5330;cycleway
6363720;47916928;13256;7,075206;53,088496;8514;5330;unclassified
6363556;5574488365;13257;7,0752;53,089637;8514;5330;service
6363752;47926551;13258;7,097044;53,092544;8514;5330;unclassified
6363765;47928590;13259;7,087123;53,093663;8514;5330;unclassified
202876110;47898940;13260;7,11123;53,08096;8515;5330;unclassified
1008897171;246847686;13261;7,097288;53,087951;8515;5330;cycleway
6363752;47926258;13262;7,097661;53,092417;8515;5330;unclassified
821390251;2128142650;13263;7,102082;53,093658;8515;5330;cycleway
6362940;47898912;13264;7,14085;53,080946;8516;5330;unclassified
489236380;2128142601;13265;7,125926;53,081754;8516;5330;cycleway
489236379;47900330;13266;7,13166;53,08179;8516;5330;unclassified
6363047;2899616191;13267;7,126556;53,082125;8516;5330;secondary
6363047;47922732;13268;7,13934;53,090861;8516;5330;secondary
202876150;2128142646;13269;7,140449;53,09169;8516;5330;cycleway
6363001;47926617;13270;7,120192;53,09259;8516;5330;unclassified
202211679;47902682;13271;7,159613;53,082822;8517;5330;tertiary
6362991;47902162;13272;7,159123;53,083072;8517;5330;unclassified
202211679;47906757;13273;7,162418;53,084631;8517;5330;tertiary
6362929;47908489;13274;7,163036;53,085591;8517;5330;unclassified
286314202;2899616194;13275;7,158832;53,088169;8517;5330;unclassified
1120547861;9408046459;13276;7,16247;53,088441;8517;5330;unclassified
6362977;2899616200;13277;7,162543;53,092076;8517;5330;unclassified
6362979;47927222;13278;7,15509;53,09287;8517;5330;unclassified
6363047;47927506;13279;7,142723;53,093127;8517;5330;secondary
202876150;2128142647;13280;7,142704;53,093217;8517;5330;cycleway
6363062;47927954;13281;7,160509;53,093392;8517;5330;secondary
975113781;4974141283;13282;7,146075;53,093666;8517;5330;cycleway
6362977;47928906;13283;7,159543;53,093807;8517;5330;unclassified
6363062;2121912139;13284;7,159661;53,093886;8517;5330;secondary
6363047;9278568774;13285;7,143323;53,093936;8517;5330;secondary
202876150;9278568784;13286;7,142952;53,094004;8517;5330;cycleway
1005649882;47929547;13287;7,143517;53,094016;8517;5330;unclassified
202211704;9275110473;13288;7,180869;53,081548;8518;5330;cycleway
6362569;2121912122;13289;7,18071;53,08164;8518;5330;unclassified
549607255;47900128;13290;7,18076;53,08167;8518;5330;secondary
6362537;47904305;13291;7,182911;53,08367;8518;5330;unclassified
202211679;47910047;13292;7,16457;53,08594;8518;5330;tertiary
6362929;9277115830;13293;7,164138;53,08629;8518;5330;unclassified
1120547861;47913079;13294;7,16447;53,087222;8518;5330;unclassified
6362500;47912782;13295;7,166784;53,087234;8518;5330;unclassified
6362977;47919025;13296;7,167252;53,089357;8518;5330;unclassified
6363062;47919265;13297;7,167334;53,089424;8518;5330;secondary
6362487;9275110459;13298;7,176888;53,092187;8518;5330;unclassified
6362515;47926349;13299;7,176465;53,092478;8518;5330;unclassified
6362571;47929078;13300;7,17351;53,09388;8518;5330;unclassified
6362487;47911196;13301;7,187325;53,086494;8519;5330;unclassified
40130753;482984891;13302;7,20676;53,093947;8519;5330;unclassified
40130753;8295625517;13303;7,218394;53,092867;8520;5330;unclassified
6461777;47898708;13304;6,336249;53,08082;8480;5331;secondary
6384860;47880060;13305;6,811472;53,071634;8501;5331;tertiary
6384693;47880290;13306;6,811521;53,071663;8501;5331;residential
6385846;47898132;13307;6,797545;53,080493;8501;5331;tertiary
6384824;5101197675;13308;6,831183;53,067869;8502;5331;unclassified
49636251;47874117;13309;6,81783;53,06869;8502;5331;primary
6384880;47875290;13310;6,815244;53,069233;8502;5331;tertiary
6384860;311644430;13311;6,812039;53,071275;8502;5331;tertiary
6384693;47880416;13312;6,81163;53,071694;8502;5331;residential
6384823;47886368;13313;6,833419;53,074708;8502;5331;unclassified
6384790;5101197667;13314;6,833323;53,077592;8502;5331;unclassified
49636251;2791898057;13315;6,811941;53,0797;8502;5331;primary
32703271;5101197679;13316;6,811794;53,080615;8502;5331;cycleway
1087332535;9962575435;13317;6,853987;53,067759;8503;5331;unclassified
6384800;47873328;13318;6,854619;53,068224;8503;5331;unclassified
6384743;47876719;13319;6,855297;53,069918;8503;5331;unclassified
1082558315;9921295573;13320;6,855419;53,071602;8503;5331;service
6384823;47886344;13321;6,833801;53,074626;8503;5331;unclassified
6384790;7415938133;13322;6,83358;53,08028;8503;5331;unclassified
6384759;47873744;13323;6,856757;53,068481;8504;5331;residential
6384873;47873965;13324;6,856416;53,068559;8504;5331;tertiary
6380986;47875571;13325;6,876057;53,068657;8504;5331;unclassified
6381032;9342922807;13326;6,861355;53,068667;8504;5331;unclassified
6384806;47874499;13327;6,860599;53,068845;8504;5331;unclassified
6384743;47876572;13328;6,855587;53,069852;8504;5331;unclassified
6380986;47877676;13329;6,877187;53,070467;8504;5331;unclassified
1082558315;9921295574;13330;6,856145;53,071438;8504;5331;service
1082558315;9921295572;13331;6,855513;53,071757;8504;5331;service
44884749;569047045;13332;6,861265;53,079188;8504;5331;residential
6381008;47898014;13333;6,8735;53,08046;8504;5331;unclassified
6380707;47898223;13334;6,861662;53,08049;8504;5331;residential
6380952;47898165;13335;6,864062;53,080491;8504;5331;residential
464377325;47898251;13336;6,8637;53,080569;8504;5331;residential
6384588;47898359;13337;6,856358;53,08061;8504;5331;residential
6380733;47898413;13338;6,867643;53,08062;8504;5331;residential
6384585;47898567;13339;6,858395;53,080728;8504;5331;residential
6380671;47898586;13340;6,860828;53,080753;8504;5331;residential
6380887;47898689;13341;6,866974;53,080771;8504;5331;service
6380671;47898597;13342;6,860991;53,080781;8504;5331;residential
6384588;8832676405;13343;6,857126;53,080824;8504;5331;residential
6381013;47872008;13344;6,89654;53,06769;8505;5331;unclassified
6381027;47872673;13345;6,89327;53,06798;8505;5331;unclassified
6380999;47879013;13346;6,87862;53,07108;8505;5331;unclassified
6380986;4743822260;13347;6,878312;53,072259;8505;5331;unclassified
481439338;567444128;13348;6,879292;53,079317;8505;5331;cycleway
30851930;9536708290;13349;6,877987;53,080502;8505;5331;secondary
45839408;9891545848;13350;6,891434;53,080512;8505;5331;unclassified
1079026570;9891545849;13351;6,891231;53,080574;8505;5331;service
182353306;1118667227;13352;6,878089;53,080582;8505;5331;cycleway
6378365;7495590173;13353;6,916821;53,069901;8506;5331;unclassified
184353329;1948198217;13354;6,920665;53,078989;8506;5331;cycleway
6378374;47895074;13355;6,916002;53,079034;8506;5331;unclassified
184353329;1948198221;13356;6,919223;53,079905;8506;5331;cycleway
184352696;1948198115;13357;6,940244;53,067844;8507;5331;tertiary
1035344742;9537038114;13358;6,943177;53,0681;8507;5331;cycleway
6378380;47876127;13359;6,928581;53,069602;8507;5331;unclassified
6378417;47892942;13360;6,922252;53,077916;8507;5331;tertiary
184353329;1948198216;13361;6,922116;53,078073;8507;5331;cycleway
6378404;47895756;13362;6,92469;53,07938;8507;5331;unclassified
184352711;47898192;13363;6,942729;53,080408;8507;5331;cycleway
1035344742;9537038106;13364;6,944342;53,067631;8508;5331;cycleway
6378362;47872009;13365;6,95298;53,06769;8508;5331;unclassified
6378256;47872386;13366;6,95253;53,06785;8508;5331;service
6378422;2894900759;13367;6,951337;53,067936;8508;5331;tertiary
1035344742;9537038113;13368;6,943438;53,067967;8508;5331;cycleway
6378368;47873120;13369;6,952077;53,068118;8508;5331;unclassified
6378367;6095547385;13370;6,957262;53,068886;8508;5331;unclassified
6368505;47879806;13371;6,963485;53,07142;8508;5331;tertiary
6368474;47884119;13372;6,964391;53,073397;8508;5331;residential
649544395;6095547251;13373;6,965303;53,07577;8508;5331;unclassified
6368383;6597555698;13374;6,965248;53,075882;8508;5331;unclassified
6368488;8827160432;13375;6,965048;53,076045;8508;5331;tertiary
6368282;47890828;13376;6,9647;53,07682;8508;5331;unclassified
6368209;47891762;13377;6,965027;53,077319;8508;5331;residential
6368259;47891806;13378;6,964904;53,077386;8508;5331;residential
6378253;47893939;13379;6,965315;53,078476;8508;5331;residential
6368268;47896163;13380;6,965007;53,079594;8508;5331;residential
139378510;9319493002;13381;6,947843;53,079601;8508;5331;cycleway
6368159;8827160357;13382;6,965321;53,079837;8508;5331;residential
6368321;47898016;13383;6,963249;53,080489;8508;5331;unclassified
6378233;4883092532;13384;6,961542;53,080518;8508;5331;unclassified
6368233;9773375006;13385;6,964975;53,080571;8508;5331;unclassified
6368233;47898417;13386;6,96483;53,08064;8508;5331;unclassified
6378342;47898543;13387;6,957588;53,080717;8508;5331;unclassified
6368325;8827160321;13388;6,964949;53,080723;8508;5331;residential
6378239;47898598;13389;6,958861;53,080787;8508;5331;residential
6378228;6563912070;13390;6,962556;53,080799;8508;5331;unclassified
698990887;6563912073;13391;6,957355;53,08082;8508;5331;service
842585007;47876774;13392;6,979379;53,06985;8509;5331;unclassified
6368449;47876913;13393;6,98196;53,07;8509;5331;unclassified
6368505;47880449;13394;6,965845;53,07173;8509;5331;tertiary
33648769;47880716;13395;6,971101;53,071779;8509;5331;cycleway
6368474;9319544473;13396;6,965795;53,07179;8509;5331;residential
649544395;6095547250;13397;6,965667;53,075339;8509;5331;unclassified
6368383;6597555697;13398;6,965334;53,075972;8509;5331;unclassified
6368488;8827160416;13399;6,96544;53,076332;8509;5331;tertiary
6368282;8827160436;13400;6,965456;53,07643;8509;5331;unclassified
6368209;47892345;13401;6,96543;53,0776;8509;5331;residential
6368259;47892534;13402;6,965445;53,077737;8509;5331;residential
6378248;8827160467;13403;6,965499;53,07838;8509;5331;residential
6378253;8827160465;13404;6,965644;53,078773;8509;5331;residential
6368268;5206624623;13405;6,965384;53,079407;8509;5331;residential
6368159;47897371;13406;6,965773;53,080189;8509;5331;residential
6368417;47897510;13407;6,97123;53,08021;8509;5331;residential
6368535;4100578008;13408;6,970899;53,080317;8509;5331;tertiary
6368233;9773375008;13409;6,96546;53,080339;8509;5331;unclassified
6368515;47898030;13410;6,970143;53,080498;8509;5331;tertiary
6368191;47898472;13411;6,966496;53,080716;8509;5331;residential
6368239;47898556;13412;6,96806;53,08073;8509;5331;residential
6368284;47898561;13413;6,970029;53,080783;8509;5331;unclassified
6368281;47898573;13414;6,970145;53,080805;8509;5331;unclassified
6368390;47871983;13415;6,991663;53,067774;8510;5331;unclassified
6368393;9209606465;13416;7,005928;53,068845;8510;5331;unclassified
6368351;47893911;13417;6,996889;53,078393;8510;5331;unclassified
6366528;9209606495;13418;7,006599;53,080281;8510;5331;unclassified
997225378;9208171529;13419;7,008542;53,080701;8510;5331;service
6366608;9317539427;13420;7,031202;53,071842;8511;5331;unclassified
6366608;5805029915;13421;7,023838;53,07722;8511;5331;unclassified
6366608;47872573;13422;7,032561;53,068104;8512;5331;unclassified
6366579;47873329;13423;7,042296;53,068239;8512;5331;unclassified
6366580;8998361158;13424;7,048556;53,068807;8512;5331;unclassified
6366608;9317539421;13425;7,031283;53,071829;8512;5331;unclassified
6366559;47898557;13426;7,047708;53,080598;8512;5331;unclassified
1009725395;2897380565;13427;7,071849;53,067628;8513;5331;service
6363627;47873501;13428;7,07508;53,06832;8513;5331;residential
241488708;9317421700;13429;7,068424;53,068416;8513;5331;unclassified
802728237;47874302;13430;7,075095;53,06877;8513;5331;tertiary
6366580;47875580;13431;7,057154;53,069304;8513;5331;unclassified
184352738;1948198137;13432;7,062279;53,069373;8513;5331;cycleway
1009839374;9317421643;13433;7,062291;53,069514;8513;5331;tertiary
6363591;5632356516;13434;7,075064;53,06973;8513;5331;residential
184563547;1950595090;13435;7,064893;53,080607;8513;5331;cycleway
103399068;1193989603;13436;7,063851;53,080666;8513;5331;cycleway
6366583;47898558;13437;7,063762;53,080744;8513;5331;tertiary
1119871233;47898593;13438;7,064877;53,080774;8513;5331;tertiary
6363742;47872190;13439;7,07832;53,06779;8514;5331;tertiary
202876181;2128142388;13440;7,078197;53,067939;8514;5331;cycleway
6363627;47872794;13441;7,07582;53,068;8514;5331;residential
6363655;2898671703;13442;7,086421;53,068522;8514;5331;unclassified
6363592;47873982;13443;7,08183;53,06859;8514;5331;residential
802728237;9316284915;13444;7,075196;53,068763;8514;5331;tertiary
6363591;47876317;13445;7,075283;53,069739;8514;5331;residential
802728227;767771374;13446;7,076995;53,074023;8514;5331;cycleway
821390253;1233406605;13447;7,097034;53,075867;8514;5331;unclassified
6363691;47890038;13448;7,09672;53,076508;8514;5331;unclassified
6363704;47891419;13449;7,084293;53,07717;8514;5331;unclassified
6363714;47895523;13450;7,07816;53,07927;8514;5331;unclassified
286216313;2898671500;13451;7,099159;53,067681;8515;5331;service
6363602;47872320;13452;7,11393;53,0678;8515;5331;residential
6363762;47872332;13453;7,11155;53,06781;8515;5331;secondary
6362898;7858911158;13454;7,114951;53,067836;8515;5331;residential
6363638;47872647;13455;7,11179;53,06797;8515;5331;residential
6363013;47872823;13456;7,11649;53,06801;8515;5331;tertiary
6362973;47887165;13457;7,117876;53,07516;8515;5331;unclassified
821390253;1233406608;13458;7,097529;53,075933;8515;5331;unclassified
6363691;47890473;13459;7,097888;53,076706;8515;5331;unclassified
489236376;9278561655;13460;7,119101;53,077045;8515;5331;unclassified
6363047;8998374357;13461;7,119064;53,077071;8515;5331;secondary
489236380;2128142567;13462;7,118997;53,077118;8515;5331;cycleway
202876110;47895934;13463;7,112888;53,079506;8515;5331;unclassified
6362960;47872978;13464;7,1367;53,06809;8516;5331;unclassified
6362996;47874623;13465;7,13189;53,06892;8516;5331;unclassified
238228763;47876377;13466;7,13999;53,06976;8516;5331;tertiary
238228763;47876933;13467;7,14038;53,07001;8516;5331;tertiary
6362970;47877283;13468;7,139947;53,070298;8516;5331;unclassified
6362973;47885130;13469;7,11919;53,074093;8516;5331;unclassified
975121913;47888338;13470;7,14056;53,075764;8516;5331;unclassified
489236376;7858914156;13471;7,120172;53,0763;8516;5331;unclassified
6363047;47892364;13472;7,12009;53,077638;8516;5331;secondary
489236380;2128142575;13473;7,120028;53,077684;8516;5331;cycleway
286314205;2899616185;13474;7,132607;53,078073;8516;5331;service
489236379;47895666;13475;7,13535;53,07931;8516;5331;unclassified
6363047;2899616190;13476;7,124323;53,080416;8516;5331;secondary
489236380;2128142600;13477;7,124613;53,080753;8516;5331;cycleway
6362971;1224299526;13478;7,152481;53,067797;8517;5331;unclassified
6362234;47879194;13479;7,161022;53,070938;8517;5331;unclassified
6362970;47880450;13480;7,14206;53,07173;8517;5331;unclassified
238228763;47883121;13481;7,144694;53,073023;8517;5331;tertiary
975121913;47884702;13482;7,14344;53,073841;8517;5331;unclassified
202211702;2121912115;13483;7,157323;53,077657;8517;5331;cycleway
202211679;47897742;13484;7,155711;53,080305;8517;5331;tertiary
6362991;3111091671;13485;7,155003;53,080416;8517;5331;unclassified
6362940;3111091673;13486;7,141512;53,080505;8517;5331;unclassified
975310817;2121912101;13487;7,166563;53,067771;8518;5331;cycleway
6362543;3823124059;13488;7,183844;53,068631;8518;5331;unclassified
6362234;47882107;13489;7,16429;53,072936;8518;5331;unclassified
202211702;2121912111;13490;7,16416;53,073151;8518;5331;cycleway
6362497;47891257;13491;7,18495;53,07708;8518;5331;unclassified
6362541;47897351;13492;7,16375;53,08012;8518;5331;unclassified
6362569;47897588;13493;7,17847;53,08028;8518;5331;unclassified
888066092;3300520845;13494;7,201164;53,071336;8519;5331;secondary
626031767;5910410511;13495;7,205469;53,075075;8519;5331;service
6362497;47892366;13496;7,185296;53,077562;8519;5331;unclassified
202211704;2121912119;13497;7,186198;53,078488;8519;5331;cycleway
549607255;47894995;13498;7,185386;53,079016;8519;5331;secondary
92236067;5941373983;13499;7,204775;53,080012;8519;5331;unclassified
888066092;430049391;13500;7,209661;53,069099;8520;5331;secondary
626031767;3300333921;13501;7,211583;53,073547;8520;5331;service
92236067;5938473792;13502;7,228144;53,074494;8520;5331;unclassified
92236067;5941373982;13503;7,211202;53,078493;8520;5331;unclassified
92236067;1070765936;13504;7,234012;53,073075;8521;5331;unclassified
6384890;47849409;13505;6,832694;53,058146;8502;5332;tertiary
6384747;5923889653;13506;6,829747;53,059567;8502;5332;unclassified
49636251;47854679;13507;6,83088;53,060447;8502;5332;primary
6384880;5101197645;13508;6,820552;53,065854;8502;5332;tertiary
49636251;47871380;13509;6,819904;53,0674;8502;5332;primary
6384824;5101197677;13510;6,83097;53,067491;8502;5332;unclassified
6384946;3056215764;13511;6,846604;53,054424;8503;5332;primary
6384460;47839960;13512;6,837156;53,054448;8503;5332;service
6384458;4002614893;13513;6,846908;53,054477;8503;5332;residential
6384747;47839956;13514;6,836157;53,054481;8503;5332;unclassified
627540045;4002614894;13515;6,838435;53,054494;8503;5332;tertiary
6384702;47840247;13516;6,837865;53,054526;8503;5332;service
6384582;47840005;13517;6,84563;53,054531;8503;5332;residential
6384546;47840382;13518;6,837327;53,05457;8503;5332;service
6384801;47841147;13519;6,848376;53,054778;8503;5332;residential
6384878;47841411;13520;6,848098;53,054878;8503;5332;tertiary
6384827;9144184073;13521;6,851173;53,055165;8503;5332;unclassified
6384747;47845313;13522;6,834893;53,05631;8503;5332;unclassified
6384890;5109718292;13523;6,834679;53,056885;8503;5332;tertiary
49636251;47846919;13524;6,83617;53,057083;8503;5332;primary
6384806;9149367950;13525;6,854912;53,060514;8503;5332;unclassified
6384873;47867288;13526;6,854911;53,066091;8503;5332;tertiary
6384759;7606590362;13527;6,855341;53,066204;8503;5332;residential
6384800;9962575439;13528;6,854107;53,067366;8503;5332;unclassified
1087332535;9962575436;13529;6,853821;53,067474;8503;5332;unclassified
6380636;4743827944;13530;6,861426;53,054825;8504;5332;unclassified
6380638;47843237;13531;6,860947;53,055453;8504;5332;unclassified
6381041;47851423;13532;6,877273;53,059004;8504;5332;unclassified
6384806;47858876;13533;6,856303;53,06254;8504;5332;unclassified
6380999;47869942;13534;6,875976;53,06682;8504;5332;unclassified
6384806;47870239;13535;6,859295;53,066916;8504;5332;unclassified
6384759;47870271;13536;6,855832;53,066973;8504;5332;residential
6381032;9342922811;13537;6,866467;53,067499;8504;5332;unclassified
6384873;47871665;13538;6,855789;53,067524;8504;5332;tertiary
6380986;4743822272;13539;6,875351;53,067546;8504;5332;unclassified
6380992;47839965;13540;6,88293;53,054428;8505;5332;unclassified
6381041;47847156;13541;6,879621;53,057092;8505;5332;unclassified
6381027;47871131;13542;6,894051;53,067335;8505;5332;unclassified
6381013;47871891;13543;6,896123;53,067506;8505;5332;unclassified
6378395;9340766567;13544;6,918139;53,055155;8506;5332;unclassified
6378398;7495590162;13545;6,918956;53,059329;8506;5332;unclassified
6378365;47856869;13546;6,917566;53,061386;8506;5332;unclassified
6378396;47842325;13547;6,934253;53,055072;8507;5332;unclassified
953830614;8828198699;13548;6,94297;53,058442;8507;5332;service
6378398;47852134;13549;6,924438;53,059473;8507;5332;unclassified
6378380;6095546581;13550;6,927119;53,065596;8507;5332;unclassified
184352696;1948198110;13551;6,942917;53,06651;8507;5332;tertiary
6375113;47841131;13552;6,944355;53,054758;8508;5332;unclassified
6378394;1509350909;13553;6,943414;53,055185;8508;5332;unclassified
6378424;8828198700;13554;6,943511;53,056537;8508;5332;tertiary
953830614;8828198698;13555;6,943441;53,05824;8508;5332;service
184352696;47866073;13556;6,94476;53,06558;8508;5332;tertiary
6378422;6095547387;13557;6,950354;53,067199;8508;5332;tertiary
6378368;47871151;13558;6,95091;53,06733;8508;5332;unclassified
6378256;47871865;13559;6,95276;53,0676;8508;5332;service
1035344742;9537038105;13560;6,944405;53,067616;8508;5332;cycleway
6368164;47840402;13561;6,96916;53,05449;8509;5332;unclassified
6368444;47840755;13562;6,969355;53,054624;8509;5332;unclassified
1009989081;47840405;13563;6,984781;53,05518;8509;5332;unclassified
6378367;47851463;13564;6,96565;53,05913;8509;5332;unclassified
51124611;47853656;13565;6,987243;53,060108;8509;5332;unclassified
6368449;47863218;13566;6,986466;53,06443;8509;5332;unclassified
33648769;384931149;13567;6,976101;53,065723;8509;5332;cycleway
842585007;9341677346;13568;6,981808;53,066856;8509;5332;unclassified
6368449;8828231356;13569;6,984365;53,067017;8509;5332;unclassified
172257807;1831804140;13570;6,991833;53,054462;8510;5332;cycleway
172257806;9318712817;13571;6,991898;53,054485;8510;5332;primary
1106698387;10127021403;13572;6,999714;53,054496;8510;5332;unclassified
172257808;1831800755;13573;6,991952;53,054523;8510;5332;cycleway
6368427;47842858;13574;6,993676;53,055335;8510;5332;unclassified
51124611;9341677339;13575;6,98739;53,05996;8510;5332;unclassified
6368449;1948198106;13576;6,987373;53,063349;8510;5332;unclassified
6368393;9209606466;13577;7,003163;53,065793;8510;5332;unclassified
6368390;8828231345;13578;6,991668;53,067619;8510;5332;unclassified
1106698385;7798814841;13579;7,014907;53,054475;8511;5332;cycleway
6366544;47840760;13580;7,030733;53,054567;8511;5332;cycleway
6366531;47840715;13581;7,014943;53,054595;8511;5332;unclassified
6366616;7862531724;13582;7,023672;53,054759;8511;5332;unclassified
6366620;7862531657;13583;7,030904;53,062076;8511;5332;unclassified
6366552;47868974;13584;7,029432;53,066568;8511;5332;unclassified
6366542;47841106;13585;7,044021;53,054748;8512;5332;cycleway
6366544;47842326;13586;7,031268;53,055121;8512;5332;cycleway
6366574;47843276;13587;7,03925;53,05546;8512;5332;unclassified
843056860;8998400427;13588;7,04929;53,056346;8512;5332;tertiary
184353325;1948198071;13589;7,049217;53,056387;8512;5332;cycleway
6366549;47848686;13590;7,05214;53,05782;8512;5332;unclassified
184352738;1948198100;13591;7,051579;53,058718;8512;5332;cycleway
6366584;7862531793;13592;7,052782;53,060032;8512;5332;tertiary
286495068;7862531791;13593;7,052654;53,061207;8512;5332;residential
6366620;7862531656;13594;7,03203;53,062768;8512;5332;unclassified
6366552;47869752;13595;7,031311;53,066744;8512;5332;unclassified
6366579;47871182;13596;7,03276;53,06735;8512;5332;unclassified
6366549;47840630;13597;7,05732;53,05462;8513;5332;unclassified
6363677;47841313;13598;7,07468;53,054698;8513;5332;unclassified
6366549;47845936;13599;7,054447;53,056586;8513;5332;unclassified
184352738;9317421639;13600;7,053546;53,060679;8513;5332;cycleway
6366584;7862531792;13601;7,053525;53,060779;8513;5332;tertiary
286495068;2901769018;13602;7,053777;53,061028;8513;5332;residential
1009839374;47868342;13603;7,059366;53,066597;8513;5332;tertiary
184352738;1948198112;13604;7,059556;53,066669;8513;5332;cycleway
241488708;2491086244;13605;7,068167;53,067208;8513;5332;unclassified
1009725395;9316474765;13606;7,071833;53,067589;8513;5332;service
6363696;7890721085;13607;7,089934;53,054658;8514;5332;unclassified
59449545;737163272;13608;7,079979;53,054935;8514;5332;cycleway
6363657;7890720952;13609;7,088052;53,05525;8514;5332;unclassified
6363695;47857562;13610;7,093794;53,06182;8514;5332;unclassified
6363729;47868380;13611;7,09627;53,06638;8514;5332;secondary
202876179;2128142332;13612;7,096941;53,066487;8514;5332;cycleway
6363655;2128142352;13613;7,086409;53,066966;8514;5332;unclassified
202876181;2128142371;13614;7,079647;53,067206;8514;5332;cycleway
6363592;47870962;13615;7,08262;53,06723;8514;5332;residential
